time_sec,rpm,delay_us,delay_degrees,advance_degrees,dwell_us,trigger_pulse_width_us,is_previous_lobe,safe_advance,perf_advance
13.632,1596,3915.7,37.49,9.51,3000.2,500.0,False,9.57,9.57
13.651,1596,3915.5,37.49,9.51,3000.0,500.0,False,9.57,9.57
13.669,1596,3915.5,37.49,9.51,3000.0,500.0,False,9.57,9.57
13.688,1596,3915.8,37.49,9.51,3000.2,500.0,False,9.57,9.57
13.707,1596,3915.5,37.49,9.51,3000.0,500.0,False,9.57,9.57
13.726,1596,3915.7,37.49,9.51,3000.2,500.0,False,9.57,9.57
13.745,1596,3915.5,37.49,9.51,2999.9,500.0,False,9.57,9.57
13.764,1596,3915.5,37.49,9.51,2999.8,500.0,False,9.57,9.57
13.782,1596,3915.5,37.49,9.51,2995.8,500.0,False,9.57,9.57
13.801,1596,3915.6,37.49,9.51,3000.1,500.0,False,9.57,9.57
13.820,1596,3915.5,37.49,9.51,3000.0,500.0,False,9.57,9.57
13.839,1596,3915.9,37.49,9.51,3000.4,500.0,False,9.57,9.57
13.857,1596,4244.9,40.64,6.36,3016.2,500.0,False,9.57,9.57
13.876,1596,3915.8,37.49,9.51,3000.3,500.0,False,9.57,9.57
13.895,1596,3915.5,37.49,9.51,2999.9,500.0,False,9.57,9.57
13.914,1596,3915.6,37.49,9.51,3000.1,500.0,False,9.57,9.57
13.933,1596,3915.6,37.49,9.51,3000.1,500.0,False,9.57,9.57
13.951,1596,3915.5,37.49,9.51,2999.9,500.0,False,9.57,9.57
13.970,1596,3915.5,37.49,9.51,2999.6,500.0,False,9.57,9.57
13.989,1596,4235.8,40.56,6.44,3016.2,500.0,False,9.57,9.57
14.008,1596,3915.6,37.49,9.51,3000.1,500.0,False,9.57,9.57
14.027,1596,3915.5,37.49,9.51,2999.9,500.0,False,9.57,9.57
14.046,1596,3916.0,37.49,9.51,2999.8,500.0,False,9.57,9.57
14.064,1596,3915.5,37.49,9.51,3000.0,500.0,False,9.57,9.57
14.083,1596,3915.5,37.49,9.51,2999.8,500.0,False,9.57,9.57
14.102,1596,3915.5,37.49,9.51,2999.9,500.0,False,9.57,9.57
14.121,1596,4236.5,40.56,6.44,3016.5,500.0,False,9.57,9.57
14.139,1596,3915.5,37.49,9.51,2999.9,500.0,False,9.57,9.57
14.158,1596,3915.6,37.49,9.51,3000.0,500.0,False,9.57,9.57
14.177,1596,3915.8,37.49,9.51,3000.2,500.0,False,9.57,9.57
14.194,1796,3394.0,36.58,10.42,2999.9,500.0,False,10.78,10.78
14.210,1796,3380.5,36.44,10.56,3000.0,500.0,False,10.78,10.78
14.227,1796,3376.5,36.39,10.61,3000.0,500.0,False,10.78,10.78
14.244,1796,3374.0,36.37,10.63,3000.0,500.0,False,10.78,10.78
14.261,1796,3372.1,36.35,10.65,3000.1,500.0,False,10.78,10.78
14.277,1796,3370.7,36.33,10.67,3000.1,500.0,False,10.78,10.78
14.294,1796,3369.6,36.32,10.68,3000.1,500.0,False,10.78,10.78
14.311,1796,3369.0,36.31,10.69,2999.6,500.0,False,10.78,10.78
14.327,1796,3369.2,36.31,10.69,3000.7,500.0,False,10.78,10.78
14.344,1796,3368.0,36.30,10.70,3000.0,500.0,False,10.78,10.78
14.361,1796,3368.2,36.30,10.70,3000.2,500.0,False,10.78,10.78
14.377,1796,3367.0,36.29,10.71,3000.0,500.0,False,10.78,10.78
14.394,1796,3367.0,36.29,10.71,2999.9,500.0,False,10.78,10.78
14.411,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.428,1796,3367.5,36.30,10.70,3000.5,500.0,False,10.78,10.78
14.444,1796,3367.1,36.29,10.71,3000.0,500.0,False,10.78,10.78
14.461,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.478,1796,3367.1,36.29,10.71,3000.0,500.0,False,10.78,10.78
14.494,1796,3367.0,36.29,10.71,3000.0,500.0,False,10.78,10.78
14.511,1796,3367.6,36.30,10.70,3000.6,500.0,False,10.78,10.78
14.528,1796,3367.0,36.29,10.71,2999.9,500.0,False,10.78,10.78
14.544,1796,3367.6,36.30,10.70,3000.6,500.0,False,10.78,10.78
14.561,1796,3368.0,36.30,10.70,2999.8,500.0,False,10.78,10.78
14.578,1796,3367.0,36.29,10.71,2999.6,500.0,False,10.78,10.78
14.595,1796,3367.0,36.29,10.71,2999.8,500.0,False,10.78,10.78
14.611,1796,3367.0,36.29,10.71,2999.9,500.0,False,10.78,10.78
14.628,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.645,1796,3679.7,39.66,7.34,2997.1,500.0,False,10.78,10.78
14.661,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.678,1796,3681.1,39.68,7.32,2997.1,500.0,False,10.78,10.78
14.695,1796,3367.1,36.29,10.71,3000.0,500.0,False,10.78,10.78
14.711,1796,3682.2,39.69,7.31,2997.1,500.0,False,10.78,10.78
14.728,1796,3367.1,36.29,10.71,2999.9,500.0,False,10.78,10.78
14.745,1796,3677.7,39.64,7.36,2997.1,500.0,False,10.78,10.78
14.762,1796,3367.0,36.29,10.71,2999.9,500.0,False,10.78,10.78
14.778,1796,3679.1,39.66,7.34,2993.9,500.0,False,10.78,10.78
14.795,1796,3368.1,36.30,10.70,3000.0,500.0,False,10.78,10.78
14.812,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.828,1796,3367.1,36.29,10.71,2999.9,500.0,False,10.78,10.78
14.845,1796,3374.0,36.37,10.63,2999.9,500.0,False,10.78,10.78
14.862,1796,3365.5,36.27,10.73,3000.0,500.0,False,10.78,10.78
14.879,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.895,1796,3366.6,36.29,10.71,2999.4,500.0,False,10.78,10.78
14.912,1796,3367.0,36.29,10.71,3000.5,500.0,False,10.78,10.78
14.929,1796,3366.7,36.29,10.71,3000.2,500.0,False,10.78,10.78
14.945,1796,3366.7,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.962,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
14.979,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
14.995,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.012,1796,3367.0,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.029,1796,3366.5,36.29,10.71,2999.8,500.0,False,10.78,10.78
15.046,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.062,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.079,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.096,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.112,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.129,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.146,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.162,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.179,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.196,1796,3366.5,36.29,10.71,2999.6,500.0,False,10.78,10.78
15.213,1796,3366.5,36.29,10.71,2999.8,500.0,False,10.78,10.78
15.229,1796,3366.6,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.246,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.263,1796,3371.9,36.34,10.66,3005.4,500.0,False,10.78,10.78
15.279,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.296,1796,3366.6,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.313,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.329,1796,3367.0,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.346,1796,3366.6,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.363,1796,3366.6,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.380,1796,3367.0,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.396,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.413,1796,3366.8,36.29,10.71,3000.3,500.0,False,10.78,10.78
15.430,1796,3366.7,36.29,10.71,3000.2,500.0,False,10.78,10.78
15.446,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.463,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.480,1796,3366.5,36.29,10.71,2999.8,500.0,False,10.78,10.78
15.496,1796,3678.8,39.65,7.35,2997.1,500.0,False,10.78,10.78
15.513,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.530,1796,3677.9,39.64,7.36,2997.4,500.0,False,10.78,10.78
15.546,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.563,1796,3670.8,39.57,7.43,2997.1,500.0,False,10.78,10.78
15.580,1796,3366.6,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.597,1796,3684.4,39.71,7.29,2997.1,500.0,False,10.78,10.78
15.613,1796,3367.0,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.630,1796,3686.1,39.73,7.27,3012.9,500.0,False,10.78,10.78
15.647,1796,3366.7,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.663,1796,3366.7,36.29,10.71,3000.2,500.0,False,10.78,10.78
15.680,1796,3366.9,36.29,10.71,3000.4,500.0,False,10.78,10.78
15.697,1796,3366.8,36.29,10.71,3000.2,500.0,False,10.78,10.78
15.713,1796,3366.6,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.730,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.747,1796,3366.7,36.29,10.71,2999.6,500.0,False,10.78,10.78
15.764,1796,3366.9,36.29,10.71,3000.3,500.0,False,10.78,10.78
15.780,1796,3367.1,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.797,1796,3366.5,36.29,10.71,2999.8,500.0,False,10.78,10.78
15.814,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.830,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.847,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.864,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.880,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.897,1796,3366.6,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.914,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.931,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.947,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
15.964,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
15.981,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
15.997,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
16.014,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
16.031,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
16.047,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
16.064,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
16.081,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
16.098,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
16.114,1796,3366.5,36.29,10.71,2999.9,500.0,False,10.78,10.78
16.131,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
16.148,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
16.164,1796,3366.6,36.29,10.71,3000.1,500.0,False,10.78,10.78
16.181,1796,3366.5,36.29,10.71,3000.0,500.0,False,10.78,10.78
16.196,1987,2996.1,35.71,11.29,2736.3,500.0,True,11.92,11.92
16.211,1987,2972.1,35.43,11.57,2600.3,500.0,True,11.92,11.92
16.226,1987,2966.8,35.37,11.63,2709.1,500.0,True,11.92,11.92
16.241,1987,2961.5,35.30,11.70,2578.9,500.0,True,11.92,11.92
16.257,1987,2958.5,35.27,11.73,2696.4,500.0,True,11.92,11.92
16.272,1987,2956.0,35.24,11.76,2586.6,500.0,True,11.92,11.92
16.287,1987,2954.0,35.21,11.79,2684.8,500.0,True,11.92,11.92
16.302,1987,2952.5,35.20,11.80,2576.3,500.0,True,11.92,11.92
16.317,1987,3311.4,39.47,7.53,2939.9,500.0,False,11.92,11.92
16.332,1987,2951.0,35.18,11.82,2687.9,500.0,True,11.92,11.92
16.347,1987,2950.5,35.17,11.83,2564.3,500.0,True,11.92,11.92
16.362,1987,2950.5,35.17,11.83,2697.1,500.0,True,11.92,11.92
16.377,1987,2949.5,35.16,11.84,2568.1,500.0,True,11.92,11.92
16.392,1987,2949.5,35.16,11.84,2695.1,500.0,True,11.92,11.92
16.408,1987,2949.8,35.16,11.84,2569.5,500.0,True,11.92,11.92
16.423,1987,2949.7,35.16,11.84,2688.2,500.0,True,11.92,11.92
16.438,1987,2949.5,35.16,11.84,2564.1,500.0,True,11.92,11.92
16.453,1987,2949.5,35.16,11.84,2691.4,500.0,True,11.92,11.92
16.468,1987,2949.6,35.16,11.84,2565.6,500.0,True,11.92,11.92
16.483,1987,2949.5,35.16,11.84,2684.1,500.0,True,11.92,11.92
16.498,1987,2949.5,35.16,11.84,2574.8,500.0,True,11.92,11.92
16.513,1987,3314.7,39.51,7.49,2939.9,500.0,False,11.92,11.92
16.528,1987,2949.6,35.16,11.84,2682.0,500.0,True,11.92,11.92
16.544,1987,2949.5,35.16,11.84,2564.3,500.0,True,11.92,11.92
16.559,1987,2949.7,35.16,11.84,2691.4,500.0,True,11.92,11.92
16.574,1987,2949.5,35.16,11.84,2565.4,500.0,True,11.92,11.92
16.589,1987,2950.1,35.17,11.83,2678.8,500.0,True,11.92,11.92
16.604,1987,2949.9,35.16,11.84,2573.2,500.0,True,11.92,11.92
16.619,1987,2949.6,35.16,11.84,2685.8,500.0,True,11.92,11.92
16.634,1987,2949.6,35.16,11.84,2576.5,500.0,True,11.92,11.92
16.649,1987,2949.5,35.16,11.84,2689.0,500.0,True,11.92,11.92
16.664,1987,2949.5,35.16,11.84,2569.1,500.0,True,11.92,11.92
16.679,1987,2950.0,35.17,11.83,2696.9,500.0,True,11.92,11.92
16.695,1987,2949.5,35.16,11.84,2568.3,500.0,True,11.92,11.92
16.710,1987,3320.9,39.59,7.41,2939.9,500.0,False,11.92,11.92
16.725,1987,2949.5,35.16,11.84,2696.1,500.0,True,11.92,11.92
16.740,1987,2949.6,35.16,11.84,2570.0,500.0,True,11.92,11.92
16.755,1987,2949.6,35.16,11.84,2682.9,500.0,True,11.92,11.92
16.770,1987,2950.2,35.17,11.83,2559.6,500.0,True,11.92,11.92
16.785,1987,2950.0,35.17,11.83,2692.6,500.0,True,11.92,11.92
16.800,1987,2949.5,35.16,11.84,2564.4,500.0,True,11.92,11.92
16.815,1987,2949.5,35.16,11.84,2691.3,500.0,True,11.92,11.92
16.830,1987,2949.5,35.16,11.84,2565.4,500.0,True,11.92,11.92
16.846,1987,2950.0,35.17,11.83,2684.8,500.0,True,11.92,11.92
16.861,1987,2949.8,35.16,11.84,2573.2,500.0,True,11.92,11.92
16.876,1987,3316.4,39.53,7.47,2936.7,500.0,False,11.92,11.92
16.891,1987,2949.8,35.16,11.84,2561.9,500.0,True,11.92,11.92
16.906,1987,3321.9,39.60,7.40,2939.9,500.0,False,11.92,11.92
16.921,1987,2949.6,35.16,11.84,2689.2,500.0,True,11.92,11.92
16.936,1987,2949.5,35.16,11.84,2565.5,500.0,True,11.92,11.92
16.951,1987,2949.5,35.16,11.84,2684.1,500.0,True,11.92,11.92
16.966,1987,2949.5,35.16,11.84,2574.8,500.0,True,11.92,11.92
16.981,1987,2949.5,35.16,11.84,2687.7,500.0,True,11.92,11.92
16.997,1987,2949.5,35.16,11.84,2563.8,500.0,True,11.92,11.92
17.012,1987,2949.5,35.16,11.84,2697.0,500.0,True,11.92,11.92
17.027,1987,2949.6,35.16,11.84,2570.9,500.0,True,11.92,11.92
17.042,1987,2949.5,35.16,11.84,2683.7,500.0,True,11.92,11.92
17.057,1987,2949.5,35.16,11.84,2560.1,500.0,True,11.92,11.92
17.072,1987,3328.2,39.67,7.33,2949.8,500.0,False,11.92,11.92
17.087,1987,2949.5,35.16,11.84,2562.3,500.0,True,11.92,11.92
17.102,1987,3312.6,39.49,7.51,2939.9,500.0,False,11.92,11.92
17.117,1987,2950.0,35.17,11.83,2684.3,500.0,True,11.92,11.92
17.132,1987,2949.5,35.16,11.84,2558.3,500.0,True,11.92,11.92
17.148,1987,2950.1,35.17,11.83,2692.1,500.0,True,11.92,11.92
17.163,1987,2949.7,35.16,11.84,2565.6,500.0,True,11.92,11.92
17.178,1987,2950.1,35.17,11.83,2678.8,500.0,True,11.92,11.92
17.193,1987,2949.9,35.16,11.84,2567.5,500.0,True,11.92,11.92
17.208,1987,2949.6,35.16,11.84,2685.8,500.0,True,11.92,11.92
17.223,1987,2949.5,35.16,11.84,2576.4,500.0,True,11.92,11.92
17.238,1987,2949.5,35.16,11.84,2689.0,500.0,True,11.92,11.92
17.253,1987,2949.5,35.16,11.84,2563.1,500.0,True,11.92,11.92
17.268,1987,3320.1,39.58,7.42,2939.9,500.0,False,11.92,11.92
17.283,1987,2949.5,35.16,11.84,2690.6,500.0,True,11.92,11.92
17.299,1987,2949.7,35.16,11.84,2567.2,500.0,True,11.92,11.92
17.314,1987,2949.5,35.16,11.84,2685.9,500.0,True,11.92,11.92
17.329,1987,2949.6,35.16,11.84,2576.4,500.0,True,11.92,11.92
17.344,1987,2949.5,35.16,11.84,2689.2,500.0,True,11.92,11.92
17.359,1987,2949.5,35.16,11.84,2565.6,500.0,True,11.92,11.92
17.374,1987,2949.5,35.16,11.84,2684.1,500.0,True,11.92,11.92
17.389,1987,2949.5,35.16,11.84,2574.9,500.0,True,11.92,11.92
17.404,1987,2949.5,35.16,11.84,2687.8,500.0,True,11.92,11.92
17.419,1987,2949.8,35.16,11.84,2561.9,500.0,True,11.92,11.92
17.434,1987,2949.5,35.16,11.84,2694.8,500.0,True,11.92,11.92
17.450,1987,2949.6,35.16,11.84,2569.0,500.0,True,11.92,11.92
17.465,1987,3320.6,39.58,7.42,2939.9,500.0,False,11.92,11.92
17.480,1987,2950.1,35.17,11.83,2691.0,500.0,True,11.92,11.92
17.495,1987,2949.6,35.16,11.84,2568.4,500.0,True,11.92,11.92
17.510,1987,2949.7,35.16,11.84,2695.8,500.0,True,11.92,11.92
17.525,1987,2949.5,35.16,11.84,2569.8,500.0,True,11.92,11.92
17.540,1987,2949.5,35.16,11.84,2682.3,500.0,True,11.92,11.92
17.555,1987,2949.6,35.16,11.84,2564.8,500.0,True,11.92,11.92
17.570,1987,2950.1,35.17,11.83,2692.5,500.0,True,11.92,11.92
17.585,1987,2950.0,35.17,11.83,2566.2,500.0,True,11.92,11.92
17.601,1987,2949.6,35.16,11.84,2677.9,500.0,True,11.92,11.92
17.616,1987,2949.6,35.16,11.84,2573.6,500.0,True,11.92,11.92
17.631,1987,2950.1,35.17,11.83,2686.6,500.0,True,11.92,11.92
17.646,1987,2949.5,35.16,11.84,2576.8,500.0,True,11.92,11.92
17.661,1987,3327.4,39.66,7.34,2940.6,500.0,False,11.92,11.92
17.676,1987,2950.0,35.17,11.83,2690.1,500.0,True,11.92,11.92
17.691,1987,2949.5,35.16,11.84,2564.1,500.0,True,11.92,11.92
17.706,1987,2949.6,35.16,11.84,2691.4,500.0,True,11.92,11.92
17.721,1987,2949.6,35.16,11.84,2565.2,500.0,True,11.92,11.92
17.736,1987,2949.5,35.16,11.84,2684.1,500.0,True,11.92,11.92
17.752,1987,2949.6,35.16,11.84,2574.6,500.0,True,11.92,11.92
17.767,1987,2949.5,35.16,11.84,2687.4,500.0,True,11.92,11.92
17.782,1987,2949.9,35.16,11.84,2561.9,500.0,True,11.92,11.92
17.797,1987,2949.5,35.16,11.84,2694.4,500.0,True,11.92,11.92
17.812,1987,2949.5,35.16,11.84,2568.6,500.0,True,11.92,11.92
17.827,1987,2949.5,35.16,11.84,2695.8,500.0,True,11.92,11.92
17.842,1987,2949.6,35.16,11.84,2569.8,500.0,True,11.92,11.92
17.857,1987,3313.6,39.50,7.50,2939.9,500.0,False,11.92,11.92
17.872,1987,2949.5,35.16,11.84,2683.1,500.0,True,11.92,11.92
17.887,1987,2949.9,35.16,11.84,2559.6,500.0,True,11.92,11.92
17.902,1987,2949.5,35.16,11.84,2692.4,500.0,True,11.92,11.92
17.918,1987,2949.5,35.16,11.84,2566.5,500.0,True,11.92,11.92
17.933,1987,2949.6,35.16,11.84,2693.5,500.0,True,11.92,11.92
17.948,1987,2949.5,35.16,11.84,2567.6,500.0,True,11.92,11.92
17.963,1987,2950.0,35.17,11.83,2686.9,500.0,True,11.92,11.92
17.978,1987,2949.6,35.16,11.84,2576.9,500.0,True,11.92,11.92
17.993,1987,2950.0,35.17,11.83,2690.2,500.0,True,11.92,11.92
18.008,1987,2949.6,35.16,11.84,2564.0,500.0,True,11.92,11.92
18.023,1987,2949.5,35.16,11.84,2682.8,500.0,True,11.92,11.92
18.038,1987,2949.5,35.16,11.84,2573.6,500.0,True,11.92,11.92
18.053,1987,3316.0,39.53,7.47,2939.9,500.0,False,11.92,11.92
18.069,1987,2949.7,35.16,11.84,2680.9,500.0,True,11.92,11.92
18.084,1987,2949.5,35.16,11.84,2571.4,500.0,True,11.92,11.92
18.099,1987,2949.5,35.16,11.84,2690.0,500.0,True,11.92,11.92
18.114,1987,2949.5,35.16,11.84,2566.4,500.0,True,11.92,11.92
18.129,1987,2949.5,35.16,11.84,2679.2,500.0,True,11.92,11.92
18.144,1987,2949.6,35.16,11.84,2569.8,500.0,True,11.92,11.92
18.159,1987,2949.9,35.16,11.84,2688.9,500.0,True,11.92,11.92
18.174,1987,2949.6,35.16,11.84,2565.1,500.0,True,11.92,11.92
18.188,2190,2637.5,34.65,12.35,2372.7,500.0,True,12.57,13.52
18.202,2190,2632.0,34.58,12.42,2363.4,500.0,True,12.57,13.52
18.215,2190,2630.1,34.56,12.44,2248.9,500.0,True,12.57,13.52
18.229,2190,2629.1,34.54,12.46,2368.6,500.0,True,12.57,13.52
18.243,2190,2628.0,34.53,12.47,2246.3,500.0,True,12.57,13.52
18.256,2190,2628.1,34.53,12.47,2368.9,500.0,True,12.57,13.52
18.270,2190,2627.0,34.52,12.48,2249.9,500.0,True,12.57,13.52
18.284,2190,2988.2,39.26,7.74,2615.9,500.0,True,12.57,13.52
18.298,2190,2627.1,34.52,12.48,2361.4,500.0,True,12.57,13.52
18.311,2190,2626.7,34.51,12.49,2238.2,500.0,True,12.57,13.52
18.325,2190,2626.1,34.50,12.50,2370.1,500.0,True,12.57,13.52
18.339,2190,2626.2,34.50,12.50,2243.6,500.0,True,12.57,13.52
18.352,2190,2626.0,34.50,12.50,2361.2,500.0,True,12.57,13.52
18.366,2190,2626.0,34.50,12.50,2361.3,500.0,True,12.57,13.52
18.380,2190,2626.0,34.50,12.50,2236.9,500.0,True,12.57,13.52
18.393,2190,2626.0,34.50,12.50,2369.1,500.0,True,12.57,13.52
18.407,2190,2626.0,34.50,12.50,2248.5,500.0,True,12.57,13.52
18.421,2190,2626.0,34.50,12.50,2360.6,500.0,True,12.57,13.52
18.435,2190,2626.0,34.50,12.50,2241.9,500.0,True,12.57,13.52
18.448,2190,3013.4,39.59,7.41,2625.7,500.0,False,12.57,13.52
18.462,2190,2627.0,34.52,12.48,2372.6,500.0,True,12.57,13.52
18.476,2190,2626.1,34.50,12.50,2249.9,500.0,True,12.57,13.52
18.489,2190,2626.0,34.50,12.50,2362.0,500.0,True,12.57,13.52
18.503,2190,2626.1,34.50,12.50,2243.7,500.0,True,12.57,13.52
18.517,2190,2626.1,34.50,12.50,2361.9,500.0,True,12.57,13.52
18.530,2190,2626.1,34.50,12.50,2370.1,500.0,True,12.57,13.52
18.544,2190,2626.0,34.50,12.50,2249.3,500.0,True,12.57,13.52
18.558,2190,2627.0,34.52,12.48,2362.4,500.0,True,12.57,13.52
18.572,2190,2626.0,34.50,12.50,2242.0,500.0,True,12.57,13.52
18.585,2190,2626.1,34.50,12.50,2360.2,500.0,True,12.57,13.52
18.599,2190,2626.1,34.50,12.50,2235.9,500.0,True,12.57,13.52
18.613,2190,2626.0,34.50,12.50,2367.9,500.0,True,12.57,13.52
18.626,2190,2626.0,34.50,12.50,2368.1,500.0,True,12.57,13.52
18.640,2190,2626.0,34.50,12.50,2243.7,500.0,True,12.57,13.52
18.654,2190,2626.1,34.50,12.50,2361.6,500.0,True,12.57,13.52
18.668,2190,2626.1,34.50,12.50,2237.2,500.0,True,12.57,13.52
18.681,2190,2626.4,34.51,12.49,2370.1,500.0,True,12.57,13.52
18.695,2190,2626.6,34.51,12.49,2249.3,500.0,True,12.57,13.52
18.709,2190,3006.6,39.50,7.50,2628.9,500.0,False,12.57,13.52
18.722,2190,2626.6,34.51,12.49,2364.6,500.0,True,12.57,13.52
18.736,2190,2626.0,34.50,12.50,2239.2,500.0,True,12.57,13.52
18.750,2190,2627.0,34.52,12.48,2372.8,500.0,True,12.57,13.52
18.763,2190,2626.0,34.50,12.50,2250.4,500.0,True,12.57,13.52
18.777,2190,2626.0,34.50,12.50,2362.2,500.0,True,12.57,13.52
18.791,2190,2626.1,34.50,12.50,2362.4,500.0,True,12.57,13.52
18.805,2190,2626.0,34.50,12.50,2243.9,500.0,True,12.57,13.52
18.818,2190,2626.0,34.50,12.50,2355.8,500.0,True,12.57,13.52
18.832,2190,2626.0,34.50,12.50,2251.8,500.0,True,12.57,13.52
18.846,2190,2626.7,34.51,12.49,2370.6,500.0,True,12.57,13.52
18.859,2190,2626.4,34.51,12.49,2245.6,500.0,True,12.57,13.52
18.873,2190,2991.1,39.30,7.70,2615.9,500.0,True,12.57,13.52
18.887,2190,2626.1,34.50,12.50,2365.2,500.0,True,12.57,13.52
18.900,2190,2626.0,34.50,12.50,2246.8,500.0,True,12.57,13.52
18.914,2190,2626.0,34.50,12.50,2364.6,500.0,True,12.57,13.52
18.928,2190,2626.1,34.50,12.50,2240.3,500.0,True,12.57,13.52
18.942,2190,2626.0,34.50,12.50,2358.3,500.0,True,12.57,13.52
18.955,2190,2626.4,34.51,12.49,2366.9,500.0,True,12.57,13.52
18.969,2190,2626.0,34.50,12.50,2248.1,500.0,True,12.57,13.52
18.983,2190,2626.1,34.50,12.50,2366.4,500.0,True,12.57,13.52
18.996,2190,2626.0,34.50,12.50,2241.6,500.0,True,12.57,13.52
19.010,2190,2627.1,34.52,12.48,2360.8,500.0,True,12.57,13.52
19.024,2190,2626.6,34.51,12.49,2235.9,500.0,True,12.57,13.52
19.037,2190,3000.7,39.43,7.57,2628.9,500.0,False,12.57,13.52
19.051,2190,2626.2,34.50,12.50,2370.1,500.0,True,12.57,13.52
19.065,2190,2626.1,34.50,12.50,2243.3,500.0,True,12.57,13.52
19.078,2190,2626.0,34.50,12.50,2361.1,500.0,True,12.57,13.52
19.092,2190,2626.1,34.50,12.50,2242.8,500.0,True,12.57,13.52
19.106,2190,2626.0,34.50,12.50,2354.8,500.0,True,12.57,13.52
19.120,2190,2626.0,34.50,12.50,2369.0,500.0,True,12.57,13.52
19.133,2190,2626.1,34.50,12.50,2242.5,500.0,True,12.57,13.52
19.147,2190,2626.0,34.50,12.50,2360.5,500.0,True,12.57,13.52
19.161,2190,2626.1,34.50,12.50,2241.9,500.0,True,12.57,13.52
19.174,2190,2626.0,34.50,12.50,2353.9,500.0,True,12.57,13.52
19.188,2190,2626.1,34.50,12.50,2250.0,500.0,True,12.57,13.52
19.202,2190,2986.6,39.24,7.76,2615.9,500.0,True,12.57,13.52
