Timing Analysis: wokwi-logic.vcd
Total measurements: 4680

Time(s)    RPM   Delay(μs)  Delay(°)  Advance(°)  Mode
 37.94   6977     840.2     35.2      11.8  SAME
 37.95   6977    1108.8     46.4       0.6  SAME
 37.95   6977     840.2     35.2      11.8  SAME
 37.96   6977     840.2     35.2      11.8  SAME
 37.96   6977     839.7     35.1      11.9  SAME
 37.96   6977     839.6     35.1      11.9  SAME
 37.97   6977     839.8     35.2      11.8  SAME
 37.97   6977     839.7     35.1      11.9  SAME
 37.98   6977     839.6     35.1      11.9  SAME
 37.98   6977    1113.1     46.6       0.4  SAME
 37.99   6977     840.2     35.2      11.8  SAME
 37.99   6977     839.6     35.1      11.9  SAME
 37.99   6977     840.1     35.2      11.8  SAME
 38.00   6977     839.6     35.1      11.9  SAME
 38.00   6977     839.6     35.1      11.9  SAME
 38.01   6977     840.1     35.2      11.8  SAME
 38.01   6977    1100.3     46.1       0.9  SAME
 38.02   6977     839.7     35.1      11.9  SAME
 38.02   6977     839.6     35.1      11.9  SAME
 38.02   6977     840.2     35.2      11.8  SAME
 38.03   6977     839.7     35.1      11.9  SAME
 38.03   6977     839.6     35.1      11.9  SAME
 38.04   6977     840.1     35.2      11.8  SAME
 38.04   6977     839.6     35.1      11.9  SAME
 38.05   6977    1104.1     46.2       0.8  SAME
 38.05   6977     840.1     35.2      11.8  SAME
 38.05   6977     839.6     35.1      11.9  SAME
 38.06   6977     840.2     35.2      11.8  SAME
 38.06   6977     839.6     35.1      11.9  SAME
 38.07   6977     840.2     35.2      11.8  SAME
 38.07   6977     839.7     35.1      11.9  SAME
 38.08   6977     839.7     35.1      11.9  SAME
 38.08   6977    1103.3     46.2       0.8  SAME
 38.08   6977     839.7     35.1      11.9  SAME
 38.09   6977     839.7     35.1      11.9  SAME
 38.09   6977     839.6     35.1      11.9  SAME
 38.10   6977     840.3     35.2      11.8  SAME
 38.10   6977     839.6     35.1      11.9  SAME
 38.11   6977     839.8     35.2      11.8  SAME
 38.11   6977    1110.1     46.5       0.5  SAME
 38.11   6977     839.6     35.1      11.9  SAME
 38.12   6977     840.2     35.2      11.8  SAME
 38.12   6977     839.6     35.1      11.9  SAME
 38.13   6977     839.6     35.1      11.9  SAME
 38.13   6977     840.1     35.2      11.8  SAME
 38.14   6977     839.6     35.1      11.9  SAME
 38.14   6977     839.6     35.1      11.9  SAME
 38.14   6977    1109.1     46.4       0.6  SAME
 38.15   6977     840.3     35.2      11.8  SAME
 38.15   6977     839.8     35.2      11.8  SAME
 38.16   6977     839.7     35.1      11.9  SAME
 38.16   6977     839.6     35.1      11.9  SAME
 38.17   6977     840.1     35.2      11.8  SAME
 38.17   6977     840.1     35.2      11.8  SAME
 38.17   6977    1110.1     46.5       0.5  SAME
 38.18   6977    1114.0     46.6       0.4  SAME
 38.18   6977     839.6     35.1      11.9  SAME
 38.19   6977     839.7     35.1      11.9  SAME
 38.19   6977     839.9     35.2      11.8  SAME
 38.20   6977     839.6     35.1      11.9  SAME
 38.20   6977     839.6     35.1      11.9  SAME
 38.20   6977     839.6     35.1      11.9  SAME
 38.21   6977    1101.2     46.1       0.9  SAME
 38.21   6977     840.2     35.2      11.8  SAME
 38.22   6977     839.7     35.1      11.9  SAME
 38.22   6977     839.6     35.1      11.9  SAME
 38.23   6977     840.3     35.2      11.8  SAME
 38.23   6977     839.7     35.1      11.9  SAME
 38.23   6977     839.7     35.1      11.9  SAME
 38.24   6977     839.6     35.1      11.9  SAME
 38.24   6977    1105.6     46.3       0.7  SAME
 38.25   6977     839.6     35.1      11.9  SAME
 38.25   6977     839.6     35.1      11.9  SAME
 38.26   6977     839.6     35.1      11.9  SAME
 38.26   6977     839.6     35.1      11.9  SAME
 38.26   6977     839.8     35.2      11.8  SAME
 38.27   6977     839.6     35.1      11.9  SAME
 38.27   6977    1107.1     46.3       0.7  SAME
 38.28   6977     839.6     35.1      11.9  SAME
 38.28   6977     839.7     35.1      11.9  SAME
 38.29   6977     839.9     35.2      11.8  SAME
 38.29   6977     839.6     35.1      11.9  SAME
 38.30   6977     839.6     35.1      11.9  SAME
 38.30   6977     839.8     35.2      11.8  SAME
 38.30   6977     839.6     35.1      11.9  SAME
 38.31   6977    1110.6     46.5       0.5  SAME
 38.31   6977     839.6     35.1      11.9  SAME
 38.32   6977     839.9     35.2      11.8  SAME
 38.32   6977     839.6     35.1      11.9  SAME
 38.33   6977     839.6     35.1      11.9  SAME
 38.33   6977     839.6     35.1      11.9  SAME
 38.33   6977     839.6     35.1      11.9  SAME
 38.34   6977    1098.4     46.0       1.0  SAME
 38.34   6977    1110.4     46.5       0.5  SAME
 38.35   6977     839.8     35.2      11.8  SAME
 38.35   6977     839.6     35.1      11.9  SAME
 38.36   6977     839.6     35.1      11.9  SAME
 38.36   6977     839.7     35.1      11.9  SAME
 38.36   6977     840.1     35.2      11.8  SAME
 38.37   6977     839.6     35.1      11.9  SAME
 38.37   6977    1117.1     46.8       0.2  SAME
 38.38   6977     839.8     35.2      11.8  SAME
 38.38   6977     839.6     35.1      11.9  SAME
 38.39   6977     839.6     35.1      11.9  SAME
 38.39   6977     839.6     35.1      11.9  SAME
 38.39   6977     839.9     35.2      11.8  SAME
 38.40   6977     839.8     35.2      11.8  SAME
 38.40   6977     839.6     35.1      11.9  SAME
 38.41   6977    1102.2     46.1       0.9  SAME
 38.41   6977     839.7     35.1      11.9  SAME
 38.42   6977     840.1     35.2      11.8  SAME
 38.42   6977     839.6     35.1      11.9  SAME
 38.42   6977     839.8     35.2      11.8  SAME
 38.43   6977     839.6     35.1      11.9  SAME
 38.43   6977     839.7     35.1      11.9  SAME
 38.44   6977    1108.6     46.4       0.6  SAME
 38.44   6977     839.6     35.1      11.9  SAME
 38.45   6977     840.1     35.2      11.8  SAME
 38.45   6977     839.6     35.1      11.9  SAME
 38.45   6977     840.2     35.2      11.8  SAME
 38.46   6977     839.7     35.1      11.9  SAME
 38.46   6977     840.8     35.2      11.8  SAME
 38.47   6977     840.2     35.2      11.8  SAME
 38.47   6977    1107.6     46.4       0.6  SAME
 38.48   6977     839.6     35.1      11.9  SAME
 38.48   6977     839.6     35.1      11.9  SAME
 38.48   6977     840.4     35.2      11.8  SAME
 38.49   6977     840.1     35.2      11.8  SAME
 38.49   6977     839.6     35.1      11.9  SAME
 38.50   6977     839.6     35.1      11.9  SAME
 38.50   6977     839.6     35.1      11.9  SAME
 38.51   6977    1112.1     46.6       0.4  SAME
 38.51   6977     839.6     35.1      11.9  SAME
 38.51   6977     839.7     35.1      11.9  SAME
 38.52   6977     840.0     35.2      11.8  SAME
 38.52   6977     839.6     35.1      11.9  SAME
 38.53   6977     839.7     35.1      11.9  SAME
 38.53   6977     839.6     35.1      11.9  SAME
 38.54   6977    1099.4     46.0       1.0  SAME
 38.54   6977     840.1     35.2      11.8  SAME
 38.54   6977     839.6     35.1      11.9  SAME
 38.55   6977     839.6     35.1      11.9  SAME
 38.55   6977     839.6     35.1      11.9  SAME
 38.56   6977     839.7     35.1      11.9  SAME
 38.56   6977     840.1     35.2      11.8  SAME
 38.57   6977     839.8     35.2      11.8  SAME
 38.57   6977    1103.8     46.2       0.8  SAME
 38.57   6977     839.6     35.1      11.9  SAME
 38.58   6977     840.2     35.2      11.8  SAME
 38.58   6977     839.7     35.1      11.9  SAME
 38.59   6977     839.8     35.2      11.8  SAME
 38.59   6977     840.3     35.2      11.8  SAME
 38.60   6977     839.6     35.1      11.9  SAME
 38.60   6977    1104.8     46.2       0.8  SAME
 38.60   6977    1102.7     46.2       0.8  SAME
 38.61   6977     839.6     35.1      11.9  SAME
 38.61   6977     839.7     35.1      11.9  SAME
 38.62   6977     839.6     35.1      11.9  SAME
 38.62   6977     839.6     35.1      11.9  SAME
 38.63   6977     839.6     35.1      11.9  SAME
 38.63   6977     840.1     35.2      11.8  SAME
 38.63   6977    1109.9     46.5       0.5  SAME
 38.64   6977     839.6     35.1      11.9  SAME
 38.64   6977     839.7     35.1      11.9  SAME
 38.65   6977     839.6     35.1      11.9  SAME
 38.65   6977     839.9     35.2      11.8  SAME
 38.66   6977     839.8     35.2      11.8  SAME
 38.66   6977     839.7     35.1      11.9  SAME
 38.66   6977     840.1     35.2      11.8  SAME
 38.67   6977    1108.5     46.4       0.6  SAME
 38.67   6977     839.7     35.1      11.9  SAME
 38.68   6977     839.7     35.1      11.9  SAME
 38.68   6977     840.1     35.2      11.8  SAME
 38.69   6977     839.8     35.2      11.8  SAME
 38.69   6977     839.6     35.1      11.9  SAME
 38.69   6977     839.6     35.1      11.9  SAME
 38.70   6977    1101.8     46.1       0.9  SAME
 38.70   6977     840.2     35.2      11.8  SAME
 38.71   6977     840.2     35.2      11.8  SAME
 38.71   6977     839.6     35.1      11.9  SAME
 38.72   6977     839.7     35.1      11.9  SAME
 38.72   6977     839.6     35.1      11.9  SAME
 38.73   6977     840.1     35.2      11.8  SAME
 38.73   6977     839.6     35.1      11.9  SAME
 38.73   6977    1099.9     46.0       1.0  SAME
 38.74   6977     839.7     35.1      11.9  SAME
 38.74   6977     839.6     35.1      11.9  SAME
 38.75   6977     839.6     35.1      11.9  SAME
 38.75   6977     839.6     35.1      11.9  SAME
 38.76   6977     840.1     35.2      11.8  SAME
 38.76   6977     839.6     35.1      11.9  SAME
 38.76   6977     839.7     35.1      11.9  SAME
 38.77   6977    1104.4     46.2       0.8  SAME
 38.77   6977     839.6     35.1      11.9  SAME
 38.78   6977     840.1     35.2      11.8  SAME
 38.78   6977     840.2     35.2      11.8  SAME
 38.79   6977     839.7     35.1      11.9  SAME
 38.79   6977     839.6     35.1      11.9  SAME
 38.79   6977     839.7     35.1      11.9  SAME
 38.80   6977    1105.7     46.3       0.7  SAME
 38.80   6977     840.1     35.2      11.8  SAME
 38.81   6977     839.6     35.1      11.9  SAME
 38.81   6977     839.8     35.2      11.8  SAME
 38.82   6977     839.6     35.1      11.9  SAME
 38.82   6977     839.6     35.1      11.9  SAME
 38.82   6977     839.8     35.2      11.8  SAME
 38.83   6977     840.3     35.2      11.8  SAME
 38.83   6977    1110.2     46.5       0.5  SAME
 38.84   6977     839.6     35.1      11.9  SAME
 38.84   6977     839.6     35.1      11.9  SAME
 38.85   6977     839.6     35.1      11.9  SAME
 38.85   6977     840.2     35.2      11.8  SAME
 38.85   6977     839.7     35.1      11.9  SAME
 38.86   6977     839.7     35.1      11.9  SAME
 38.86   6977    1111.2     46.5       0.5  SAME
 38.87   6977    1114.6     46.7       0.3  SAME
 38.87   6977     843.1     35.3      11.7  SAME
 38.88   6977     838.7     35.1      11.9  SAME
 38.88   6977     839.6     35.1      11.9  SAME
 38.88   6977     839.8     35.2      11.8  SAME
 38.89   6977     839.6     35.1      11.9  SAME
 38.89   6977     839.7     35.1      11.9  SAME
 38.90   6977    1105.2     46.3       0.7  SAME
 38.90   6977     839.7     35.1      11.9  SAME
 38.91   6977     839.7     35.1      11.9  SAME
 38.91   6977     839.7     35.1      11.9  SAME
 38.91   6977     839.8     35.2      11.8  SAME
 38.92   6977     839.6     35.1      11.9  SAME
 38.92   6977     839.7     35.1      11.9  SAME
 38.93   6977     839.9     35.2      11.8  SAME
 38.93   6977    1109.6     46.4       0.6  SAME
 38.94   6977     839.6     35.1      11.9  SAME
 38.94   6977     839.8     35.2      11.8  SAME
 38.94   6977     839.6     35.1      11.9  SAME
 38.95   6977     840.6     35.2      11.8  SAME
 38.95   6977     840.2     35.2      11.8  SAME
 38.96   6977     839.6     35.1      11.9  SAME
 38.96   6977    1111.1     46.5       0.5  SAME
 38.97   6977     839.7     35.1      11.9  SAME
 38.97   6977     839.7     35.1      11.9  SAME
 38.97   6977     840.1     35.2      11.8  SAME
 38.98   6977     839.6     35.1      11.9  SAME
 38.98   6977     844.5     35.4      11.6  SAME
 38.99   6977     839.6     35.1      11.9  SAME
 38.99   6977     839.6     35.1      11.9  SAME
 39.00   6977    1114.6     46.7       0.3  SAME
 39.00   6977     839.7     35.1      11.9  SAME
 39.00   6977     840.2     35.2      11.8  SAME
 39.01   6977     840.2     35.2      11.8  SAME
 39.01   6977     839.6     35.1      11.9  SAME
 39.02   6977     839.7     35.1      11.9  SAME
 39.02   6977     839.9     35.2      11.8  SAME
 39.03   6977     839.6     35.1      11.9  SAME
 39.03   6977    1099.8     46.0       1.0  SAME
 39.03   6977     839.8     35.2      11.8  SAME
 39.04   6977     839.6     35.1      11.9  SAME
 39.04   6977     839.6     35.1      11.9  SAME
 39.05   6977     839.6     35.1      11.9  SAME
 39.05   6977     840.2     35.2      11.8  SAME
 39.06   6977     840.2     35.2      11.8  SAME
 39.06   6977    1106.6     46.3       0.7  SAME
 39.06   6977     840.2     35.2      11.8  SAME
 39.07   6977     839.7     35.1      11.9  SAME
 39.07   6977     840.6     35.2      11.8  SAME
 39.08   6977     840.2     35.2      11.8  SAME
 39.08   6977     839.6     35.1      11.9  SAME
 39.09   6977     839.6     35.1      11.9  SAME
 39.09   6977     839.6     35.1      11.9  SAME
 39.09   6977    1105.6     46.3       0.7  SAME
 39.10   6977     840.1     35.2      11.8  SAME
 39.10   6977     839.6     35.1      11.9  SAME
 39.11   6977     839.6     35.1      11.9  SAME
 39.11   6977     839.8     35.2      11.8  SAME
 39.12   6977     839.6     35.1      11.9  SAME
 39.12   6977     839.7     35.1      11.9  SAME
 39.12   6977    1112.1     46.6       0.4  SAME
 39.13   6977     839.6     35.1      11.9  SAME
 39.13   6977     839.7     35.1      11.9  SAME
 39.14   6977     839.6     35.1      11.9  SAME
 39.14   6977     839.6     35.1      11.9  SAME
 39.15   6977     840.0     35.2      11.8  SAME
 39.15   6977     840.1     35.2      11.8  SAME
 39.16   6977     839.6     35.1      11.9  SAME
 39.16   6977    1110.9     46.5       0.5  SAME
 39.16   6977     839.6     35.1      11.9  SAME
 39.17   6977     839.6     35.1      11.9  SAME
 39.17   6977     840.2     35.2      11.8  SAME
 39.18   6977     840.1     35.2      11.8  SAME
 39.18   6977     840.2     35.2      11.8  SAME
 39.19   6977     839.7     35.1      11.9  SAME
 39.19   6977     839.6     35.1      11.9  SAME
 39.19   6977    1115.5     46.7       0.3  SAME
 39.20   6977     839.7     35.1      11.9  SAME
 39.20   6977     840.2     35.2      11.8  SAME
 39.21   6977     840.2     35.2      11.8  SAME
 39.21   6977     839.6     35.1      11.9  SAME
 39.22   6977     839.6     35.1      11.9  SAME
 39.22   6977     840.2     35.2      11.8  SAME
 39.22   6977    1102.8     46.2       0.8  SAME
 39.23   6977     839.6     35.1      11.9  SAME
 39.23   6977     839.6     35.1      11.9  SAME
 39.24   6977     839.8     35.2      11.8  SAME
 39.24   6977     839.8     35.2      11.8  SAME
 39.25   6977     839.7     35.1      11.9  SAME
 39.25   6977     839.9     35.2      11.8  SAME
 39.25   6977     839.7     35.1      11.9  SAME
 39.26   6977    1107.2     46.3       0.7  SAME
 39.26   6977     839.6     35.1      11.9  SAME
 39.27   6977     839.6     35.1      11.9  SAME
 39.27   6977     840.0     35.2      11.8  SAME
 39.28   6977     840.1     35.2      11.8  SAME
 39.28   6977     839.6     35.1      11.9  SAME
 39.28   6977     839.7     35.1      11.9  SAME
 39.29   6977    1108.1     46.4       0.6  SAME
 39.29   6977    1106.1     46.3       0.7  SAME
 39.30   6977     839.9     35.2      11.8  SAME
 39.30   6977     839.8     35.2      11.8  SAME
 39.31   6977     839.7     35.1      11.9  SAME
 39.31   6977     839.6     35.1      11.9  SAME
 39.31   6977     840.2     35.2      11.8  SAME
 39.32   6977     840.1     35.2      11.8  SAME
 39.32   6977    1113.3     46.6       0.4  SAME
 39.33   6977     839.7     35.1      11.9  SAME
 39.33   6977     839.6     35.1      11.9  SAME
 39.34   6977     840.1     35.2      11.8  SAME
 39.34   6977     839.6     35.1      11.9  SAME
 39.34   6977     839.6     35.1      11.9  SAME
 39.35   6977     840.3     35.2      11.8  SAME
 39.35   6977     839.6     35.1      11.9  SAME
 39.36   6977    1111.9     46.5       0.5  SAME
 39.36   6977     839.7     35.1      11.9  SAME
 39.37   6977     840.2     35.2      11.8  SAME
 39.37   6977     839.8     35.2      11.8  SAME
 39.37   6977     839.6     35.1      11.9  SAME
 39.38   6977     840.1     35.2      11.8  SAME
 39.38   6977     839.6     35.1      11.9  SAME
 39.39   6977    1104.6     46.2       0.8  SAME
 39.39   6977     839.9     35.2      11.8  SAME
 39.40   6977     839.6     35.1      11.9  SAME
 39.40   6977     839.6     35.1      11.9  SAME
 39.40   6977     839.7     35.1      11.9  SAME
 39.41   6977     840.1     35.2      11.8  SAME
